question_set	stu_answer	score_1	score_2	final_score
26	ሚድያ ለህዝብ ግንኙነት ሙያ ስራ ያለው ጥቅም መረጃን  መልዕከትን ለተደራሹ ማህበረሰብ ለማስተላለፍ ከፍተኛ የሆነ አገልግሎት አለው የህዝብ ግንኙነት በርካታ ተግባሮች እንዳሉ ይታወቃል በመሆኑም በተቋሙ በኩል የተፈፀሙ ተግባራት ሁሉ በህትመት ወይም በኤሌክትሮኒክ ሚዲያው ለተደራሹ ማህበረሰብ ይደርሳል በአጠቃላይ ሚድያ ለህዝብ ግንኝነት ሙያ ስራ ወሳኝ ነው	4	4	4
26	መልዕክቱን ተለደራሽ ማህበረሰብ በአጭር ጊዜ ለማድረስ ይጠቅማል  ተደራሽ ማህረሰብ በሚዲያ አማካኝነት መረጃ ማግኘት መቻላቸው  የሚፈለገው ጠይቆና ተደርጎ ተገንዝቦ በቂ ምላሽ ለመፃናት  የምርት ውጠየቶቻቸው ያሳውቅበታል በሚዲያ አማካኝነት መረጃን ይቀበላል መረጀጃም ያቀርባል ተደራሹ ማህበረሰብ  ራሱን የሚያሳውቅበት መላቸውን ተአማኒነት መሆኑንና ወ ዘ ተ ሊያጠቃልል ይችላል 	4	3	4
26	ወቅታዊ እና ትኩስ ወሬዎችን ማቀበል በአብዛኛ ጊዜ በአሉታዊ ጉዳዮች ላይ  ያተኩራሉ ማለትም በሞትና በግጭት ላይ በሰዎች መፈናቀል ላይ የመሣሰሉትን ያቀርባሉ	2	1	2
26	ሚዲያ ለሕዝብ ግንኙነት ያለው ፍይዳ  ጠቀሜታ ወቅታዊ ጉዳዮችን   አዳዲስና ትኩስ ዜናዎችን የተለያዩ አገራዊና አለማቀፋዊ ዜናዎች ለሕዝቡ ማስተላለፍና የተለያዩ ማስታወቂያዎችን ለሰዎች በማስተላለፍ ስዎችን አዲስና ትኩስ ወሬዎችን ት ት እንዲወሰዱና እንዲማሩ ይጠቅማቸዋል 	4	3	4
26	ሚዲያው ለህዝብ ግንኙነት ባለሙያ በድርጅቱና በተደራሹ ዘንድ ተዓማኒነትን ያተርፋለታል  ለሙያው መጎልበት ለሚያልመው ዓላማ ግብ መጠን መሳሪያ ሆኖ ያገለግለዋል   የእውቀት አድማሱን በማስፋት ለውጥ ያገኝበታል  ያህልና እርካታን የሚያስገኙ በርካታ ሥራዎችን ለድርጅቱና ለተደራሹ ማ ሰብ ያቀርብበታል   ሀገሩንና ማ ሰቡን በቁርጠኝነት ለማገልገል ድጋፍ ይሰጣል 	4	4	4
26	ለተደራሹ አካል አዳዲስ ነገሮችን በፍጥነት ያደርሳል ችግሮች ከተፈጠሩ ቶሎ የመፍታት አቅምም አለው ከዘመኑ ቶከኖሎጂ ጋርም እዲራመዱ ያደርጋል	3	2	3
26	የዝብ ግንኙነትና ሚዲያ ልዩነታቸውን እዲለይ የስችላል ሚዲያ ለህዝብ ግንኙነት እደአንድ አቅጣጫና አሰራር ማሳያ ሊጠቀምበት ይቻላል  ስራዎችን በጥራትና በማይሰለቹ መንገድ እዲቀርቡ ማድረጉን ያግዘዋል ተደራሹ ማህበረሰብና ድርጅቱን እኩል በሚደረግበት  የሚደረግበት ዘዴ ሊቀሰምበት ይቻላል ወዘተ	2	3	3
26	ሚዲያ ለሰው ልጅ ከፍተኛ ጥቅም ይሰጣል ይሄም ሚዲያ በሚድያ ሙያተኞች አመካኝነት ተቀነባብሮ ና ተዘጋጅቶ ለተደራሹ ማህበረስብ ወይም ለተጠቃሚ ማህበረሰብ ወቅታዊ ጉዳዮችን በማስተላለፍና ከተደራሹም መረጃ በመሰብሰብ ለተሰበሰበው መረጃ ትክክለኛ ምላሽ በመስጠት ሚዲያ ብዙ  በርካታ  ጠቀሜታአለው	2	3	3
26	ሚድያ ለህዝብ ግንኑነት ሥራ ያለው ጠቀሜታ የተለያዩ መረጃዎችን በትክክል ለተደራሹ ህዝብ ማድረስ በትክክልና በወቅቱ ማድረስ ነው	3	2	3
26	መረጃን ማስተላለፍ የሐሳብ ማስተላለፍያ ዕድል መክፈት አንድን መልህክት ለተደራሹ መህበረሰብ በወቅቱ ማድረስ የሕዝብ ግብኙነት የሀሳብ ማስተላለፍያ ዕድል መክፈት	4	3	4
26	የህዝብ ግንኙነት ባለሙያው እራሱን እዲያስተዋውቅ ይረዳዋል  መልዕክቱ በቀላል እና በአጭር ጊዜ ውሰጥ ለተደራሽ እዲደርስ ያረጋል ያለምንም ወጪ ገንዘብ መልክት እዲያስተላልፍ ይረዳል	3	2	3
26	ቀጥተኛ መሆን ግልፅ መሆን አድማጭ ሪፖርት ያቀርባል  	0	0	0
26	የተለያዩ መረጃዎችን ለተደራሹ ማዳረስ ወቅታዊ የሆኑ ነገሮቸን ለተደራሹ ማህበረሰብ ማዳረስ የኤሌክትሮኒክስ ስራዎችን በመጠቀም ስለአሁኑ አለም ያለውን መረጃ ለተደራሹ ማህበረሰብ ማድረስ  	3	4	4
26	ሚድያ ለህግ ያለው ጠቀሜታ መረጃዎችን ማሰባሰብ ለቃለ ምልልስ   መዘጋጀት	1	0	1
26	ሚድያ ለህዝብ ግንኙነት ሙያ ሥራ ትልቅ ጠቀሜታ አለው እሱም የህዘቡ ግንኙነቱን ሥራ ማህበረሰብ በሰፊው እንዲደርስ የሚያደርግ ነው   ሌላው የህዝብ ግንኙነቱ ያን ያህል የተባለ ወጪ ሳያወጣ መልእክቱን ያደርጋል  	3	3	3
26	ለማሳመን  ለማሳወቅና ለተግባር ማነሳሳት ናቸው  	3	1	2
26	ጋዜጠኛ ምንግዜም ሪፖርት ማድረግ ጋዜጤኛ ፕሮፌሽናል ባመነ መንገድ መቅረብ  ከጋዜጣ ጋር በሚኖረው ግንኙነት ስሜታዊ አለመሆን ራስን መሆን   በአንድ ጊዜ በሚሊዮን ለሚቆጠሩ ህዝቦች ማዳረስ መቻሉ   ለተደራሹ ማህበረሰብ  በተደጋጋሚ ማቅረብ መቻሉ    ቀውሶች በሚከሰቱበት ጊዜ ማለትም በውጭም ይሁን በአገር ውስጥ ቶሎ ለህብረተሰቡ በማቅረብ ህብረተሰቡ እራሱን እንዲጠብቅ ቅድመ ዝግጅት እንዲያደርግ ይጠቅመዋል  	3	3	3
26	የህዝብ ግኑኝነት ከማንኛውም ነገር የፀዳ   ንፁ  ሆኖ ለማስተላለፍ የሚፈልገውን ነገር ያለምንም ፍርሃት በግልፅ የማስተላላፍ ብቃት ስላለው  	0	0	0
26	ሚድያ ለግንኙነት ሙያ ሥራ ሲባል በሚድያ ላይ የምናስተላልፈው መልእክት ትክክለኛ መሆን አለበት   የሰዎችን ክሎት ሊያዳብርና ሊያስተዋወቅልን ይችላል   በሚድያ የተለያዩ ሰዎችን እንድናቀውቅ ያደርጋል  	2	3	3
26	ለህዝብ ግኑኝነት ሙያ   ሥራ   ጠቀመየታው መረጃውን ቤጊዜው ለሰው ልጅ ማስተላላፍ አንዱ ጠቀሜታው ነው የህዝብ ግኑኝነት ሥራ ጠቐሜታው ያልናቸውን  ያልሰማናቸው ነገሮች ለማህበረሰብ ለማቅረብ ነው  	2	1	2
26	ሚድያ ለህግ ያለው ጠቀመየታ  የተለያ ብልሹ አሰራርን  ለማስተካከል  ተበዳይ ወገን እንዳይኖር መፈተሸ የሕብረተሰቡን ችግር መፈተሸ ውጤታማ መሆን ሁሌ ለህዝብ ነው የሚሰራው  	2	2	2
26	የህዝብን   ፍላጎት ማሟላት አንድን መልእክት  ለተደራሹ ማህበረሰብ በማድረስ ሚዲያ  ይጠቅማል  ሚድያ የህዝብ ግንኙነት ሙያተኛ ያቀረበውን ከዳር እስከዳር ያቀርባል  ሚድያ በህዝብ ግንኙነት ሙያተኛ ስራና የማይጠገብ የሓሳብ ማስተላለፍያ ነው  	3	2	3
26	መልእክትን ለድርጅቱ ማስተላለፍጋዜጠኛ ምን ጊዜም ሪፖርት ማድረጉን እንደማይተው መገንዘብ ጋዜጠኛን ለመደለል አለመሞከር  ጋዜጠኛን ወይም ሪፖርቱን ፐርሰናል ማቅረብ	1	1	1
26	የተቋሙን መልእክት ለማስተላለፍ ይጠቅማል በቀውስ ወቅት የተቋሙን ስም ለማስተካከል ይጠቅማል ምርትና አገልግሎቱን ለማስተዋወቅ ያግዛልየመንግስት እቅድ ለማሳወቅ ያግዛል ደንበኛን ለማሳመን ያስችላል	3	4	4
26	ሚድያ ለህዝብ ግኑኝነት ያለው ፋይዳ መልእክትን ለብዙ ተደራሾች ለማስተላለፍ   ህዝብን ስብሰባ ማወያት ስለማይቻል  ለማስተዋወቅ ምርትና አገልግሎት እንደ ተግባቦታዊ መካሪነት ለተደራሹ ማዘን ከህዝብ ግንኙነትኑኝነት የተጣራ መረጃን ባሉበት አካባቢ እንዲደርስ ማድረግ	3	3	3
26	በትንሽ ጊዜ ወይም በጥቂት ደቂቃ ከሚሊዮን የበለጡ መልእክቶችን ያስተላልፋል ሰፊ መልእክትን ለሰፊ አድመጭና ለተመልካች ማስተላለፍ	3	2	3
26	ሚድያ ለህዝብ ግኑኝነት  ስራ ያለው ጠቀሜታ ሁሉም ህብረተሰብ የተለያየ መልእክቶችን በሚድያ ይተላለፍለታል  በመሆኑም ሚድያ ከፖለቲካና ከተለያዩ ነገሮች ነፃ ከመሆኑ የተነሳ ለህዝብ ግኑኝነት ስራ የሚሰጠው ጥቅም በሚድያ በኩል ለተደራሹ ማህበረሰብ መልእክትን ማስተላለፍ ይቻላል  	2	3	3
26	ሚድያ በአንድ ጊዜ ለተደራሹ ማህበረሰብ መልእክት ያስተላልፋል  ሚድያ በፍጥነት ለሁሉም ተደራሹ ማህበረሰብ መልእክትን ያስተላልፋል  	2	2	2
26	በድርጅቱ ውስጥ የሚሰራ ስራዎችን ለማስተዋወቅ በተደራሹ በሚሰጠው አስተያየት እራሱን ማስተካካሉ  በትንሽ ሠአት ለብዙ ሰዎች መዳረሱ በውስጡ እያከናወናቸው ያለው ስራዎች ቀጣይነት እንዲኖራቸው  በአጠቃላይ ድርጅቱ ወክሎ ያለው ሂደት እንዲያስተዋውቅ ነው  	4	4	4
26	ሚድያ ለህዝብ ግኑኝነት ያለው ሙኛ መልእክትን በአግባቡ  እንዲያስተላልፍ  ያደርጋል  	1	0	1
26	መረጃን ለተደራሹ ማህበረሰብ  ማስተላለፍ የተሟላ መረጃ ለተደራሹ ማ ሰብ ማስተላለፍ የተሟላ መረጃ ለተደረሹ ማ ሰብ ማድረስ ወቅታዊ የሆኑ ጉዳዮችን በመከታተል መረጃ መስጠት	3	4	4
26	ወቅታዊ ጉዳዮችን ለተደራሹ ማ ሰብ በወቅቱ ለማድረስ ያገለግላል  ጊዜንና ገንዘብ ለመቆጠብ ያገለግላል  መልእክትን በአንድ ጊዜ ለብዙ ሰው ለማድረስ ያገለግላል  	3	1	2
27	ለሚደርስባቸው ተፅኖ በመሸነፍ በይሉኝታ በመጋለጥ ነገሮቸን ሲያጠምመው ያለውን እውነታና  ሀቅ ባለው ይዘት ተቋምንም ወደገሽፈት በሚየደርስ  በሚያመራ  መልክ ማቅረብ እዳለባቸው የሚገልጽ እሳቤ ነው	3	2	3
27	ማንኛውም የህዝብ ግንኙነት ባለሙያ ከተለያዩ ነገሮች ተጽህኖ ነፃ መሆን አለበት ለምሣሌከፖለቲካ ነፃመሆን አለበት ከመንገስት ተፅህኖ ነፃ ሆኖ ህዝቡን በአግባቡ መልካም ስነምግባሩን ተላብሶ ሀቀኛ መሆን መንገድ ህዝቡንና ሀገሩን ማገልገል የተቀጠረበትን ድርጅት በነፃነት ማገልገል አለበት አለመዋሸት በየሄደበት አላስፈላጊ ሥነ ምግባሮችን አለማሳየት ምክንያቱና አንድ የህዝብ ግንኙነት ሰራተኛ የተቀጠረበትን ድርጅት ወይም የሀገር ሙየ መስታውት ነው	3	3	3
27	ነፃ የመሆን ስነ ምግባር ሲል የማይወሽ መልክትን በትክክል የሚያስተላልፍ  በነፃ ለሁሉም አድመጭ ማቅረብ ማስቻል  	2	3	3
27	የህዝብ ግንኙነት ሙያተኛ አላማቸው ህዝቡን ማገልገል እንደመሆኑ መጠን ከፖለቲካውም ሆነ ከሌሎች አስፈላጊ ስነ ምግባር ስለማይታበት ያለምንም ፍርሃት ነፃ ሆኖ ህብረተሰቡን በልበ ሙሉነት ማገልገል አለበት  	4	4	4
27	የህዝብ ግንኙነት ሙያተኛ ነፃ መሆን አለበት ሲባል የሌላውን ድምፅ አስመስሎ መናገር የለበትም የሌላውን አለባባስ አይቶ መልበስ የለበትም የሌላውን  ሰው ሙያተኛተግባር መፈፀም የለበትም በአጠቃላይ የራሱን ሁኔታ  ድርጊት በመጠቀም መልክቱን ማስተላላፍ አለበት ለማለት ነው  	0	1	0
27	ህዝብ ግንኙነት ሙያተኞች በስነምግባር ካስታነፁ  ከሌላው ለሰው ብቁ ስለማይሆንና በህዝቡም ታማኝነት አያገኝም ስለዚህ ስነምግባር ሊኖረው ይገባል  	2	1	2
27	ጋዜጣኛውን አለማመናጨቅ ፈጽሞ አለመዋሸት በራስ እንጅ በፀሐፊም አለማስደወል ጋዜጠኛውን ለመደለል አለመሞከር ስልክ አለመደወል	0	0	0
27	አንድ የህግ ሙያተኛ የተለያዩ ሥነ ምግባር አለው  ከነሱም ጥቅብና መቆም ለህዝብ መቆም እንዳለበት በሀቀኛነት  በቅርብ በአስራት እንዳለበት ነፃ የመሆን ያለአንድ ፍርሃት በነፃነት የሥራውን መስራት አለበት ታማኝነት ለህዝብ ለተደራሹ ታማኝ መሆን አለበት እነዚህ የህዝብ ግንኙነት ሙያተኛ ስነምግባሮች የሞያተኛ ያለአንድ ጥርጣሬና ፍርሃት   ጥላቻ በነፃነት ህዝብን  ማገልገል እንደሚችል ያመለክታል	1	2	2
27	የሚቀርበው ዜና በህዝቡ ዘንድተአማኒነት ተቀባይነት ሊኖረው ይገባል   ሌላው በአቅርቦት ጊዜ መልካም ስነምግባርን የተላበሰ መሆን አለበት   አጠቃቀም ጀምሮ በእውሰት ላይ የተተራሰ እና ጊዜውን ወቅታዊነትን መላበስ መቻል አለበት  	2	2	2
27	ታማኝነት   ሀቀኝነት  ፍትሃዊነት  ጥብቅና የሚቆም እና ክህሎች ያለው በመሆኑ	0	0	0
27	ከጉቦ አድሎ   የዘገበውን   ሳይሸራረፍ ማቅረብ መልእክቱን   በመደበኛ ቋንቋ ማስተላለፍ  	1	0	1
27	ነፃ የመሆን ስነ ምግባር ሊኖራቸው  ይገባል ሲያቀርቦ ይገባል ማለት ነው  	3	1	2
27	ሀቀኛ መሆን አለበት የማይዋሽ ለድርጅቱ የታመነ መሆን አለበት	3	2	3
27	የህዝብ ግኑኝነት ሙያተኛ ከሌሎች የተሻለ ሥነ  ምግባር   ጥሩ ስነ ምግባር   ሊኖረው ይገባል ከነዚህም ስነ ምግባሮች ውስጥ አንዱ ነፃ መሆን ነው   ነፃ መሆን ማለት አንድ የህዝብግኑኝነትባለሙያ ለድርጅቱም ሆነ ለተደራሹ ፍላጎት መስራት የለበትም   ድርጅቱም ሆነ ተደራሹን በማይጎዳ መልኩ ማገልገል አለበት   ነግር ግን ይህን ማድረግ ከድርጅቱ ችግር ይገጥመኛል  ወይም ከተደራሹ ችግር ይገጥመኛል ብሎ ማሰብ የለበትም በአጠቃላይ ነፃ መሆን ይህን ባደርግ የሆነ ይገጥመኛል ብሎ ሳያስብ ማከናወን ያለበትን ነገር ይጠቁማል  	3	4	4
27	የህዝብ ግንኙነት ሙያተኛ ነፃ መሆን አለባቸወ የሚል ሚገጥማቸውን ከባድ እና አስጨናቂ ፈተናዎች በፅናት ማለፍ እንዳለባቸው ከማንኛውም የበላይ አካል ተፅኖ ማድረግ እንደሌባቸው   ለማንም ሳይወግኑ በእውነትና በፍትህ ማገልገል እንዳለባቸው ወይም እንደሚገባቸው	4	4	4
27	የህዝብ ግንኙነት ሙያተኛ ከምንም ነገር ነፃ የመሆኑተግባር  ስነ ምግባር  የቆመው ለፖቢሊክና ለተደራሹ ስለሆነ የሚያሥተላልፈው መልእክት የፀዳና ያልተሳሳተ መሆን ይገባል ይህ ለምንድነው ቢባል ተአማኒነትና ግልፀኝነትን የሚፈልግ ሥራ ስለመሆኑ  በመቀጠልም ሚድያ ሲያስተላልፍ እንኳ ቅድሚያ ነገሩን ከመጀመሩ በፊት አቅርቦት ትህትና ስራውን   ንግግሩን   ካበቃ በኋላሲሰናበት የሚያሳየው ትህትና የመሳሰሉትን ወዘተ	2	3	3
